ConfigRuleName,SourceIdentifier
rds-instance-iam-authentication-enabled,RDS_INSTANCE_IAM_AUTHENTICATION_ENABLED
rds-instance-public-access-check,RDS_INSTANCE_PUBLIC_ACCESS_CHECK
rds-logging-enabled,RDS_LOGGING_ENABLED
rds-multi-az-support,RDS_MULTI_AZ_SUPPORT
rds-snapshot-encrypted,RDS_SNAPSHOT_ENCRYPTED
rds-storage-encrypted,RDS_STORAGE_ENCRYPTED
redshift-audit-logging-enabled,REDSHIFT_AUDIT_LOGGING_ENABLED
redshift-backup-enabled,REDSHIFT_BACKUP_ENABLED
redshift-cluster-configuration-check,REDSHIFT_CLUSTER_CONFIGURATION_CHECK
redshift-cluster-kms-enabled,REDSHIFT_CLUSTER_KMS_ENABLED
redshift-cluster-maintenancesettings-check,REDSHIFT_CLUSTER_MAINTENANCESETTINGS_CHECK
redshift-enhanced-vpc-routing-enabled,REDSHIFT_ENHANCED_VPC_ROUTING_ENABLED
redshift-require-tls-ssl,REDSHIFT_REQUIRE_TLS_SSL
restricted-common-ports,RESTRICTED_INCOMING_TRAFFIC
root-account-hardware-mfa-enabled,ROOT_ACCOUNT_HARDWARE_MFA_ENABLED
root-account-mfa-enabled,ROOT_ACCOUNT_MFA_ENABLED
s3-bucket-logging-enabled,S3_BUCKET_LOGGING_ENABLED
s3-bucket-replication-enabled,S3_BUCKET_REPLICATION_ENABLED
s3-bucket-server-side-encryption-enabled,S3_BUCKET_SERVER_SIDE_ENCRYPTION_ENABLED
s3-bucket-ssl-requests-only,S3_BUCKET_SSL_REQUESTS_ONLY
s3-bucket-versioning-enabled,S3_BUCKET_VERSIONING_ENABLED
s3-default-encryption-kms,S3_DEFAULT_ENCRYPTION_KMS
sagemaker-endpoint-configuration-kms-key-configured,SAGEMAKER_ENDPOINT_CONFIGURATION_KMS_KEY_CONFIGURED
sagemaker-notebook-instance-kms-key-configured,SAGEMAKER_NOTEBOOK_INSTANCE_KMS_KEY_CONFIGURED
securityhub-enabled,SECURITYHUB_ENABLED
sns-encrypted-kms,SNS_ENCRYPTED_KMS
vpc-flow-logs-enabled,VPC_FLOW_LOGS_ENABLED
vpc-sg-open-only-to-authorized-ports,VPC_SG_OPEN_ONLY_TO_AUTHORIZED_PORTS
waf-regional-rule-not-empty,WAF_REGIONAL_RULE_NOT_EMPTY
waf-regional-rulegroup-not-empty,WAF_REGIONAL_RULEGROUP_NOT_EMPTY
waf-regional-webacl-not-empty,WAF_REGIONAL_WEBACL_NOT_EMPTY
wafv2-logging-enabled,WAFV2_LOGGING_ENABLED
response-plan-exists-maintained,AWS_CONFIG_PROCESS_CHECK
security-awareness-program-exists,AWS_CONFIG_PROCESS_CHECK
audit-log-policy-exists,AWS_CONFIG_PROCESS_CHECK
